url_length,domain_length,path_length,path_depth,num_subdomains,num_queries,url_entropy,domain_entropy,path_entropy,url_digit_ratio,domain_digit_ratio,path_digit_ratio,dot_count,at_count,dollar_count,underscore_count,dash_count,question_mark_count,percent_count,ampersand_count,hash_count,suspicious_words_url,suspicious_words_domain,suspicious_words_path,prefix_suffix,suspicious_tld,tld_in_subdomain,tld_in_path,has_ip,https,num_redirects,creation_days,expiry_days,ssl_expiry,has_port_in_url,non_standard_port,shortened_url,hosted_website,punycode,tranco_indexed,target
43,7,20,2,1,0,4.315231324217973,2.521640636343318,3.260828171224456,0.4166666666666667,0.0,0.8333333333333334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7446,3145,142,0,0,0,0,0,1,1
31,13,1,0,1,0,4.026619294188054,2.931208948910323,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,93,271,-1,0,0,0,0,0,0,1
31,11,1,0,1,0,3.913400745661378,3.095795255000934,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,1
40,16,1,0,1,0,4.0586949695628425,3.327819531114783,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,1
36,23,1,0,0,0,4.0860486123130375,3.588354347173233,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,84,280,-1,0,0,0,0,0,0,1
45,23,10,1,0,0,4.207976707200401,3.588354347173233,2.94770277922009,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,84,280,-1,0,0,0,0,0,0,1
28,8,5,1,1,0,3.896291529045928,2.75,2.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,406,323,-1,0,0,0,0,0,0,1
35,22,1,0,0,0,3.9328743603470455,3.447401504705915,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,85,279,-1,0,0,0,0,0,0,1
85,25,9,1,0,1,4.763654801440383,3.493660689688186,2.5,0.3289473684210526,0.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,85,279,-1,0,0,0,0,0,0,1
39,5,1,0,1,1,4.019143808983936,1.9219280948873625,0.0,0.032258064516129,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1941,249,-154,0,0,0,0,0,1,1
87,10,66,5,0,0,4.662370330094882,2.9219280948873623,4.53015675980244,0.0405405405405405,0.0,0.0526315789473684,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2887,34,38,0,0,0,0,0,0,1
45,6,15,1,1,0,4.072424141197959,2.584962500721156,2.133937566094917,0.0857142857142857,0.0,0.0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4770,342,37,0,0,0,1,0,1,1
23,7,4,1,0,0,3.9148663038831,2.807354922057604,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,267,120,0,0,0,0,0,0,1
29,15,3,1,0,0,3.840402546702505,2.923231428797621,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,100,264,48,0,0,0,0,0,0,1
23,1,11,1,0,0,4.023136955868885,-0.0,3.321928094887362,0.1111111111111111,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5818,25,71,0,0,1,0,0,1,1
23,1,11,1,0,0,3.675310868912364,-0.0,3.1219280948873624,0.1111111111111111,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5818,25,71,0,0,1,0,0,1,1
23,1,11,1,0,0,3.795088586397732,-0.0,3.1219280948873624,0.2222222222222222,0.0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5818,25,71,0,0,1,0,0,1,1
23,1,11,1,0,0,3.708132064658601,-0.0,3.321928094887362,0.0555555555555555,0.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5818,25,71,0,0,1,0,0,1,1
23,1,11,1,0,0,4.023136955868885,-0.0,3.321928094887362,0.1666666666666666,0.0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5818,25,71,0,0,1,0,0,1,1
23,1,11,1,0,0,4.110093477608015,-0.0,3.321928094887362,0.1111111111111111,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5818,25,71,0,0,1,0,0,1,1
34,10,8,2,1,0,4.160704752887782,3.1219280948873624,1.9502120649147467,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4061,686,-1,0,0,0,0,0,0,1
21,3,7,1,0,0,3.558518613048906,0.9182958340544896,2.584962500721156,0.0625,0.0,0.1666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,283,0,0,1,0,0,1,1
28,7,9,1,0,0,4.039148671903071,2.807354922057604,3.0,0.0434782608695652,0.0,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,8829,3223,69,0,0,1,0,0,1,1
25,4,10,1,0,0,3.5132696895151083,2.0,2.197159723424149,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,140,0,0,1,0,0,1,1
26,3,10,1,1,0,3.7192945256669794,1.584962500721156,2.197159723424149,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3815,202,140,0,0,0,0,0,1,1
40,7,16,1,1,0,4.077567157116929,2.521640636343318,2.4729055953200563,0.4411764705882353,0.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7446,3145,142,0,0,0,0,0,1,1
85,7,61,4,1,0,4.771360942993955,2.235926350629033,4.577747162910945,0.0958904109589041,0.0,0.1272727272727272,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,1
36,11,12,1,0,0,4.204511459715549,3.095795255000934,3.1219280948873624,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,1
65,14,1,0,1,0,4.499387529033209,3.1820058147602133,0.0,0.0,0.0,0.0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-1,4206,176,-1,0,0,0,0,0,0,1
46,2,2,1,1,1,4.33814184707917,1.0,-0.0,0.0625,0.0,0.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5818,1486,7,0,0,0,0,0,1,1
26,8,7,1,0,0,4.074875775583769,3.0,2.584962500721156,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2003,187,231,0,0,0,0,0,1,1
46,2,2,1,1,1,4.213460597220265,1.0,-0.0,0.0,0.0,0.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5818,1486,7,0,0,0,0,0,1,1
38,18,8,2,0,0,3.977804815904365,3.350209029099897,2.2516291673878226,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3699,-47,-1,0,0,0,0,0,0,1
60,26,22,2,0,0,4.173336121136105,3.2727698920347943,3.7849418274376414,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3940,442,-1,0,0,0,0,0,0,1
46,2,2,1,1,1,4.381620107948734,1.0,-0.0,0.03125,0.0,0.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5818,1486,7,0,0,0,0,0,1,1
40,8,1,0,1,0,3.958694969562842,2.75,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9373,122,61,0,0,0,1,0,1,1
38,8,0,0,1,0,3.970840013101985,2.75,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,1
37,12,0,0,1,0,4.013111135723804,3.0220552088742005,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4515,2424,126,0,0,0,1,0,1,1
22,4,7,1,0,0,3.7544418457133455,2.0,2.2516291673878226,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,68,0,0,1,0,0,1,1
24,3,1,0,1,0,3.938721875540867,1.584962500721156,0.0,0.3888888888888889,0.3333333333333333,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,7214,90,91,0,0,0,0,0,1,1
34,3,11,1,1,0,4.101881223476018,1.584962500721156,2.8464393446710154,0.2592592592592592,0.3333333333333333,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,7214,90,91,0,0,0,0,0,1,1
23,3,9,1,0,0,3.8492239123906247,1.584962500721156,3.0,0.1111111111111111,0.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177,301,68,0,0,1,0,0,0,1
35,23,1,0,0,0,4.011585431837431,3.5670402169265785,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,85,279,65,0,0,0,0,0,0,1
30,7,1,0,1,0,4.081727678869736,2.521640636343318,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4710,768,87,0,0,0,1,0,1,1
32,6,1,0,1,0,4.027518266288633,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
36,6,1,0,1,0,4.030493056757482,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
30,6,1,0,1,0,3.8062389286533898,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
39,6,1,0,1,0,3.984657194421208,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
36,6,1,0,1,0,4.31562257082666,2.2516291673878226,0.0,0.1333333333333333,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
37,6,1,0,1,0,4.239877609387674,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
34,6,1,0,1,0,4.278351811711311,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
24,9,3,1,0,0,3.688721875540867,2.5032583347756456,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,92,272,-1,0,0,0,0,0,0,1
41,15,7,1,1,0,3.872336078042935,3.323231428797621,2.2516291673878226,0.0,0.0,0.0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,85,279,64,0,0,0,0,0,0,1
49,11,12,1,1,0,4.157891926048797,2.6635327548042547,2.9219280948873623,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1082,378,65,0,0,0,0,0,0,1
28,7,9,1,0,0,4.110577243331642,2.807354922057604,2.4056390622295662,0.0869565217391304,0.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8829,3223,69,0,0,1,0,0,1,1
55,9,28,3,1,0,4.201471477350458,2.4193819456463714,3.648431836203201,0.0,0.0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,1174,1382,-13,0,0,0,0,0,0,1
31,8,11,1,0,0,4.15565155225257,3.0,2.4464393446710155,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3725,292,-1,0,0,0,0,0,0,1
27,5,11,1,0,0,3.986187965046303,2.321928094887362,2.721928094887362,0.0909090909090909,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3367,284,205,0,0,0,0,0,1,1
97,9,60,2,1,0,4.2719508500371415,3.169925001442312,3.6677719840182017,0.0823529411764705,0.1111111111111111,0.1132075471698113,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,85,280,-1,0,0,0,0,0,0,1
59,13,1,0,1,0,4.519160473533461,2.5654483718208256,0.0,0.1276595744680851,0.0,0.0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,-1,56,0,0,0,0,0,0,1
49,13,21,3,0,0,4.336563099562337,3.180832987205441,3.6219280948873616,0.0,0.0,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,74,0,0,0,0,0,0,1
32,6,1,0,1,0,4.155639062229566,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3006,644,57,0,0,0,1,0,1,1
35,6,1,0,1,0,4.264578373902383,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3006,644,57,0,0,0,1,0,1,1
38,11,0,0,1,0,4.36346329043209,3.095795255000934,0.0,0.1875,0.6,0.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,86,278,-1,0,0,0,0,0,0,1
39,11,1,0,1,0,4.2849009365890725,3.277613436819116,0.0,0.0625,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9162,1429,49,0,0,0,0,0,1,1
38,11,1,0,1,0,4.208196592277087,3.277613436819116,0.0,0.125,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9162,1429,49,0,0,0,0,0,1,1
41,11,1,0,1,0,4.308294687333843,3.277613436819116,0.0,0.0588235294117647,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9162,1429,49,0,0,0,0,0,1,1
34,11,1,0,1,0,4.197325708706504,3.277613436819116,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9162,1429,49,0,0,0,0,0,1,1
30,7,7,1,1,0,4.0062389286533895,2.521640636343318,2.584962500721156,0.0416666666666666,0.0,0.1666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,269,95,-1,0,0,0,0,0,0,1
41,11,1,0,1,0,4.375487065435391,3.277613436819116,0.0,0.0588235294117647,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9162,1429,49,0,0,0,0,0,1,1
23,7,4,1,0,0,3.708132064658601,2.807354922057604,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,267,117,0,0,0,0,0,0,1
23,7,4,1,0,0,3.8279097821439696,2.807354922057604,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,267,120,0,0,0,0,0,0,1
23,7,4,1,0,0,3.675310868912364,2.521640636343318,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,267,117,0,0,0,0,0,0,1
23,7,4,1,0,0,3.621175542919471,2.235926350629033,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,267,120,0,0,0,0,0,0,1
23,7,4,1,0,0,3.795088586397732,2.807354922057604,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,267,117,0,0,0,0,0,0,1
23,7,4,1,0,0,3.8279097821439696,2.807354922057604,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,267,120,0,0,0,0,0,0,1
23,7,4,1,0,0,3.795088586397732,2.807354922057604,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,267,117,0,0,0,0,0,0,1
40,8,1,0,1,0,4.225070520364183,2.75,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1619,206,69,0,0,0,0,0,1,1
41,6,1,0,1,0,4.277926089825635,2.2516291673878226,0.0,0.1818181818181818,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,184,36,0,0,0,1,0,1,1
41,6,1,0,1,0,4.269035163567091,2.2516291673878226,0.0,0.0606060606060606,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2254,3589,56,0,0,0,1,0,1,1
45,10,16,2,2,0,4.172206918879583,3.321928094887362,3.456564762130954,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3463,188,281,0,0,0,0,0,1,1
26,5,0,0,1,0,4.132944044980959,1.9219280948873625,0.0,0.238095238095238,1.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,278,62,0,0,0,0,0,0,1
63,9,17,1,3,0,4.317830122801753,2.6416041678685938,3.577819531114783,0.0384615384615384,0.0,0.0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7530,290,72,0,0,0,1,0,1,1
41,15,11,1,0,0,4.055501322050909,3.139572261986723,3.169925001442312,0.0294117647058823,0.0,0.1111111111111111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,38,0,0,0,0,0,0,1
44,18,7,1,1,0,4.135821824148036,3.4613201402110083,2.2516291673878226,0.0,0.0,0.0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,-1,95,269,-1,0,0,0,0,0,0,1
37,18,1,0,1,0,3.982856663324784,3.4613201402110083,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,-1,95,269,-1,0,0,0,0,0,0,1
21,10,0,0,0,0,3.9754180179138334,3.1219280948873624,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743,82,46,0,0,0,0,0,0,1
45,13,8,1,1,0,4.108767963940175,2.661226256269789,2.807354922057604,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4471,276,48,0,0,0,0,0,1,1
37,8,1,0,1,0,4.026360459931184,2.75,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,61,0,0,0,0,0,1,1
38,8,1,0,1,0,4.1261067112569885,2.75,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9373,122,61,0,0,0,1,0,1,1
42,9,7,2,1,0,4.002685804288277,2.725480556997868,2.584962500721156,0.0303030303030303,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8386,379,89,0,0,0,0,0,1,1
62,6,22,3,1,0,4.64196652915637,2.2516291673878226,3.2913928761709625,0.3773584905660377,0.1666666666666666,0.7894736842105263,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,85,279,-1,0,0,0,0,0,0,1
47,5,10,1,1,0,4.212172172320173,2.321928094887362,3.169925001442312,0.0526315789473684,0.0,0.3333333333333333,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2036,154,87,0,0,0,1,0,1,1
42,15,0,0,1,0,4.592087887673122,3.373557262275185,0.0,0.3333333333333333,0.8571428571428571,0.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,85,280,-1,0,0,0,0,0,0,1
33,6,0,0,1,0,4.066677073707229,2.584962500721156,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2723,2024,45,0,0,0,0,0,1,1
35,6,1,0,1,0,4.050013373778756,2.584962500721156,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2723,2024,45,0,0,0,0,0,1,1
32,6,0,0,1,0,3.976409765557392,2.584962500721156,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2723,2024,45,0,0,0,0,0,1,1
34,6,1,0,1,0,3.962031591059445,2.584962500721156,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2723,2024,45,0,0,0,0,0,1,1
37,9,0,0,1,0,4.260279974311011,2.94770277922009,0.0,0.1935483870967742,0.75,0.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,85,279,63,0,0,0,0,0,0,1
27,16,0,0,0,0,4.060262039120377,3.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,97,267,-1,0,0,0,0,0,0,1
36,12,1,0,1,0,4.218128820706467,3.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,-1,95,269,-1,0,0,0,0,0,0,1
42,12,7,1,1,0,4.195539744052798,3.2516291673878226,2.2516291673878226,0.0,0.0,0.0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,-1,95,269,-1,0,0,0,0,0,0,1
42,12,7,1,1,0,4.272804327334621,3.2516291673878226,2.2516291673878226,0.0,0.0,0.0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,-1,95,269,-1,0,0,0,0,0,0,1
36,9,0,0,1,0,4.347434988263512,2.725480556997868,0.0,0.2,0.75,0.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,85,280,-1,0,0,0,0,0,0,1
60,5,39,6,1,0,4.107636479305162,2.321928094887362,3.773793487824524,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4803,309,55,0,0,0,0,0,0,1
55,12,29,3,0,0,4.123932159050632,3.084962500721156,3.7504647066537,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4396,36,-2793,0,0,0,0,0,0,1
33,8,1,0,1,0,4.12728313431329,2.25,0.0,0.1481481481481481,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4021,361,87,0,0,0,0,0,1,1
70,11,42,3,1,0,4.507525253049655,2.8453509366224368,4.0858699195591175,0.081967213114754,0.0909090909090909,0.0263157894736842,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3547,104,41,0,0,0,0,0,1,1
41,7,16,1,1,0,4.147560773534259,2.521640636343318,3.4677201004745,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4384,1824,79,0,0,0,1,0,1,1
33,7,1,0,1,0,4.112427831414106,2.521640636343318,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4710,768,87,0,0,0,1,0,1,1
36,7,10,1,1,0,4.051462154039801,2.521640636343318,2.94770277922009,0.0714285714285714,0.0,0.1428571428571428,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5074,38,54,0,0,0,1,0,1,1
32,6,1,0,1,0,3.902518266288633,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
27,6,1,0,1,0,4.106377316818026,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
33,6,1,0,1,0,4.33197669498491,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
30,6,1,0,1,0,3.8565647621309536,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
33,6,1,0,1,0,4.33197669498491,2.2516291673878226,0.0,0.1481481481481481,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
35,6,1,0,1,0,3.854163288856661,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
31,6,1,0,1,0,4.17146526179041,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
37,6,1,0,1,0,4.013111135723804,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
44,6,1,0,1,0,3.8891228929600055,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
39,6,1,0,1,0,4.079772731460867,2.2516291673878226,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7307,362,42,0,0,0,1,0,1,1
32,4,1,0,1,0,4.116729296672175,2.0,0.0,0.1538461538461538,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3396,255,375,0,0,0,0,0,1,1
118,9,83,2,1,0,4.709409966975067,3.169925001442312,4.446963096076639,0.1530612244897959,0.75,0.1304347826086956,2,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,86,279,-1,0,0,0,0,0,0,1
172,5,21,2,1,2,5.222550529638904,2.321928094887362,3.584183719779189,0.2307692307692307,1.0,0.0,6,0,0,1,7,1,0,2,0,0,0,0,0,0,0,0,0,1,0,116,248,32,0,0,0,0,0,0,1
28,9,7,1,0,0,4.182005814760214,3.169925001442312,2.2516291673878226,0.0434782608695652,0.0,0.1666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,432,-68,-1,0,0,0,0,0,0,1
23,3,9,1,0,0,4.055958151615124,1.584962500721156,2.75,0.1111111111111111,0.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177,301,68,0,0,1,0,0,0,1
35,11,8,1,1,0,4.278584802350185,3.0271691184406184,2.807354922057604,0.0357142857142857,0.0,0.1666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,86,279,-1,0,0,0,0,0,0,1
